sweep_index,timestamp_start,elapsed_s,f_min_Hz,s21_min_dB,filename,power_dBm,f_min_GHz,time_s,time_relative_s
552,2026-05-21T23:12:19,42.76040434837341,5607843066.593218,-24.6559410095,20260521_231219_sweep0552_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607843066593218,23700.651348114014,23529.336698770523
556,2026-05-21T23:15:17,42.797693490982056,5607836030.0345,-24.951166153,20260521_231517_sweep0556_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078360300345,23871.86570239067,23700.55105304718
560,2026-05-21T23:18:16,42.78392553329468,5607841354.486681,-25.8447647095,20260521_231816_sweep0560_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607841354486681,24043.055520296097,23871.740870952606
564,2026-05-21T23:21:14,42.811233043670654,5607837391.760651,-25.0552692413,20260521_232114_sweep0564_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078373917606505,24214.236555576324,24042.921906232834
568,2026-05-21T23:24:13,42.768654108047485,5607836317.961746,-24.2266902924,20260521_232413_sweep0568_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078363179617465,24385.458766937256,24214.144117593765
572,2026-05-21T23:27:11,42.8152916431427,5607839306.066891,-27.0603294373,20260521_232711_sweep0572_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.60783930606689,24556.68110346794,24385.36645412445
576,2026-05-21T23:30:10,42.768372535705566,5607835882.543321,-24.6622657776,20260521_233010_sweep0576_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607835882543321,24727.901658058167,24556.587008714676
580,2026-05-21T23:33:08,42.682537317276,5607838729.051413,-27.922586441,20260521_233308_sweep0580_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838729051412,24898.957344055176,24727.642694711685
584,2026-05-21T23:36:07,42.73457860946655,5607833871.354625,-25.1401939392,20260521_233607_sweep0584_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607833871354625,25070.304201602936,24898.989552259445
588,2026-05-21T23:39:05,42.7354736328125,5607837769.056436,-26.6966571808,20260521_233905_sweep0588_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607837769056435,25241.22953748703,25069.91488814354
592,2026-05-21T23:42:06,42.76642394065857,5607838375.56864,-25.2590312958,20260521_234206_sweep0592_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838375568639,25412.40724682808,25241.09259748459
596,2026-05-21T23:45:04,42.76154589653015,5607838375.56864,-23.9527893066,20260521_234504_sweep0596_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838375568639,25583.56335043907,25412.24870109558
600,2026-05-21T23:48:03,42.769864559173584,5607839760.774392,-27.6110954285,20260521_234803_sweep0600_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607839760774392,25754.70769715309,25583.3930478096
604,2026-05-21T23:51:02,42.848597288131714,5607840893.933108,-26.0751934052,20260521_235102_sweep0604_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607840893933108,25925.831676483154,25754.517027139664
608,2026-05-21T23:54:00,42.89102482795715,5607840779.842008,-26.0522518158,20260521_235400_sweep0608_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607840779842007,26097.23692727089,25925.9222779274
612,2026-05-21T23:56:59,42.8798828125,5607839420.157991,-26.9331245422,20260521_235659_sweep0612_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607839420157991,26268.668756246567,26097.354106903076
616,2026-05-21T23:59:58,42.82679796218872,5607840100.0,-25.5576553345,20260521_235958_sweep0616_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078401,26440.044314861298,26268.729665517807
620,2026-05-22T00:02:57,42.77169322967529,5607835882.543321,-24.7215595245,20260522_000257_sweep0620_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607835882543321,26611.292065382004,26439.977416038513
624,2026-05-22T00:05:55,42.80979990959168,5607837892.40111,-25.7687721252,20260522_000555_sweep0624_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607837892401109,26782.52481198311,26611.210162639618
628,2026-05-22T00:08:54,42.82477378845215,5607838961.389669,-25.5689125061,20260522_000854_sweep0628_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838961389669,26953.753731012344,26782.439081668854
632,2026-05-22T00:11:52,42.86042761802673,5607840666.062137,-25.8757343292,20260522_001152_sweep0632_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078406660621365,27125.076855182648,26953.762205839157
636,2026-05-22T00:14:51,42.83051824569702,5607837892.40111,-27.8619441986,20260522_001451_sweep0636_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607837892401109,27296.506474733353,27125.191825389862
640,2026-05-22T00:17:50,42.81498408317566,5607838375.56864,-24.6812572479,20260522_001750_sweep0640_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838375568639,27467.801791906357,27296.487142562866
644,2026-05-22T00:20:48,42.8135187625885,5607836868.818117,-26.8431682587,20260522_002048_sweep0644_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607836868818117,27639.045724630356,27467.731075286865
648,2026-05-22T00:23:47,42.8666467666626,5607840666.062137,-25.6214389801,20260522_002347_sweep0648_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078406660621365,27810.465913534164,27639.151264190674
652,2026-05-22T00:26:46,42.8307044506073,5607835732.5314245,-25.8541355133,20260522_002646_sweep0652_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078357325314245,27981.773012161255,27810.458362817764
656,2026-05-22T00:29:45,42.81689405441284,5607839420.157991,-24.7146472931,20260522_002945_sweep0656_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607839420157991,28153.12914133072,27981.81449198723
660,2026-05-22T00:32:44,42.83083915710449,5607839873.935197,-24.9787788391,20260522_003244_sweep0660_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078398739351965,28324.447130918503,28153.132481575012
664,2026-05-22T00:35:42,42.80764961242676,5607836597.2672,-25.8376369476,20260522_003542_sweep0664_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607836597267201,28495.81184411049,28324.497194767
668,2026-05-22T00:38:41,42.83177256584168,5607836733.960827,-28.5295219421,20260522_003841_sweep0668_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607836733960827,28667.138944387436,28495.824295043945
672,2026-05-22T00:41:40,42.86098146438599,5607834771.417103,-24.9096813202,20260522_004140_sweep0672_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607834771417103,28838.47075867653,28667.15610933304
676,2026-05-22T00:44:38,42.8517496585846,5607835882.543321,-24.666097641,20260522_004438_sweep0676_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607835882543321,29009.90419435501,28838.58954501152
680,2026-05-22T00:47:37,42.81952500343323,5607844169.9655,-24.8084430695,20260522_004737_sweep0680_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078441699654995,29181.349326372147,29010.034677028656
684,2026-05-22T00:50:36,42.88315629959106,5607834599.526867,-23.878484726,20260522_005036_sweep0684_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607834599526867,29352.760435819626,29181.445786476135
688,2026-05-22T00:53:35,42.944302558898926,5607837391.760651,-24.0922698975,20260522_005335_sweep0688_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078373917606505,29524.25367307663,29352.93902373314
692,2026-05-22T00:56:34,42.88154983520508,5607840326.064802,-23.6586055756,20260522_005634_sweep0692_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607840326064802,29695.75722694397,29524.44257760048
696,2026-05-22T00:59:33,42.845534801483154,5607835579.863733,-22.8100128174,20260522_005933_sweep0696_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607835579863734,29867.27936410904,29695.96471476555
700,2026-05-22T01:02:32,42.92480278015137,5607838729.051413,-25.6183929443,20260522_010232_sweep0700_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838729051412,30038.82233095169,29867.5076816082
704,2026-05-22T01:05:31,42.89012837409973,5607839873.935197,-25.4251728058,20260522_010531_sweep0704_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078398739351965,30210.445116758347,30039.130467414856
708,2026-05-22T01:08:29,42.92049527168274,5607839873.935197,-24.9750232697,20260522_010829_sweep0708_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078398739351965,30381.936532258987,30210.621882915497
712,2026-05-22T01:11:31,42.94305443763733,5607844467.468575,-24.783241272,20260522_011131_sweep0712_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607844467468574,30553.560183286667,30382.245533943176
716,2026-05-22T01:14:30,42.850090742111206,5607838611.946204,-24.5891876221,20260522_011430_sweep0716_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838611946204,30725.043360710144,30553.728711366653
720,2026-05-22T01:17:29,42.9566490650177,5607839420.157991,-24.5845756531,20260522_011729_sweep0720_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607839420157991,30896.733649730682,30725.41900038719
724,2026-05-22T01:20:28,42.91622519493103,5607842936.680115,-25.2278003693,20260522_012028_sweep0724_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607842936680115,31068.3868496418,30897.07220029831
728,2026-05-22T01:23:27,42.97421455383301,5607841123.262899,-25.6128005981,20260522_012327_sweep0728_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607841123262899,31240.155745744705,31068.841096401215
732,2026-05-22T01:26:26,42.98364543914795,5607840213.00674,-25.2081031799,20260522_012626_sweep0732_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.60784021300674,31411.92501449585,31240.61036515236
736,2026-05-22T01:29:25,42.87469530105591,5607837769.056436,-25.3815956116,20260522_012925_sweep0736_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607837769056435,31583.62755870819,31412.3129093647
740,2026-05-22T01:32:24,42.87729525566101,5607841588.053796,-25.1481876373,20260522_013224_sweep0740_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078415880537955,31755.22559261322,31583.91094326973
744,2026-05-22T01:35:23,42.899948596954346,5607839420.157991,-25.8349132538,20260522_013523_sweep0744_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607839420157991,31926.796414852142,31755.48176550865
748,2026-05-22T01:38:22,42.91382789611816,5607838494.138721,-27.3279323578,20260522_013822_sweep0748_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838494138721,32098.363122701645,31927.048473358154
752,2026-05-22T01:41:21,42.89985752105713,5607839420.157991,-26.4988517761,20260522_014121_sweep0752_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607839420157991,32270.018532276154,32098.703882932663
756,2026-05-22T01:44:20,42.92702388763428,5607838375.56864,-24.5101795197,20260522_014420_sweep0756_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838375568639,32441.894162654877,32270.579513311386
760,2026-05-22T01:47:19,42.94496417045593,5607841354.486681,-25.1493835449,20260522_014719_sweep0760_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607841354486681,32613.71440768242,32442.39975833893
764,2026-05-22T01:50:18,42.85181617736816,5607840439.225608,-24.6717281342,20260522_015018_sweep0764_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607840439225608,32785.203650951385,32613.889001607895
768,2026-05-22T01:53:17,42.95826148986816,5607841008.388746,-24.9414520264,20260522_015317_sweep0768_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607841008388746,32956.89522099495,32785.58057165146
772,2026-05-22T01:56:16,43.00722527503967,5607842064.108157,-25.1139888763,20260522_015616_sweep0772_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607842064108157,33128.715831279755,32957.401181936264
